ds,y
2004-01-01,93.251
2007-01-01,74.026
2009-01-01,65.552
2010-01-01,118.37100000000001
2011-01-01,247.62099999999998
2012-01-01,423.985
2013-01-01,251.86
2014-01-01,647.554
2015-01-01,507.933
2016-01-01,401.136
2017-01-01,707.463
2018-01-01,398.737
2019-01-01,1582.179
2020-01-01,668.446
2021-01-01,1278.765
2022-01-01,1195.181
2023-01-01,928.239
2024-01-01,1389.296
