ds,y
2004-01-01,48.081
2005-01-01,99.579
2007-01-01,23.456
2008-01-01,331.624
2009-01-01,356.65999999999997
2010-01-01,592.1560000000001
2011-01-01,751.5079999999999
2012-01-01,580.241
2013-01-01,743.372
2014-01-01,206.14
2015-01-01,604.773
2016-01-01,622.449
2017-01-01,602.923
2018-01-01,289.757
2019-01-01,981.281
2020-01-01,768.035
2021-01-01,814.847
2022-01-01,1528.387
2023-01-01,1461.248
2024-01-01,1798.362
