ds,y
2004-01-01,28.083
2007-01-01,43.701
2009-01-01,387.685
2010-01-01,467.43600000000004
2011-01-01,539.698
2012-01-01,605.886
2013-01-01,587.509
2014-01-01,497.51300000000003
2015-01-01,731.991
2016-01-01,658.453
2017-01-01,812.667
2018-01-01,180.05599999999998
2019-01-01,1585.5059999999999
2020-01-01,307.21
2021-01-01,364.293
2022-01-01,615.832
2023-01-01,1099.942
2024-01-01,1791.051
