ds,y
2004-01-01,12.71
2007-01-01,23.173
2009-01-01,293.543
2010-01-01,345.971
2011-01-01,442.54200000000003
2012-01-01,605.028
2013-01-01,238.513
2014-01-01,129.837
2015-01-01,280.873
2016-01-01,214.263
2017-01-01,295.14300000000003
2018-01-01,65.496
2019-01-01,457.099
2020-01-01,85.981
2021-01-01,169.511
2022-01-01,183.776
2023-01-01,306.587
2024-01-01,473.129
