ds,y
2004-01-01,236.899
2005-01-01,233.532
2007-01-01,341.822
2008-01-01,4095.169
2009-01-01,4421.878
2010-01-01,5203.119
2011-01-01,5942.580999999999
2012-01-01,6175.4890000000005
2013-01-01,6166.232
2014-01-01,2327.837
2015-01-01,6432.1539999999995
2016-01-01,6336.035000000001
2017-01-01,7548.593999999999
2018-01-01,1269.3690000000001
2019-01-01,11569.219
2020-01-01,4471.139999999999
2021-01-01,5084.1630000000005
2022-01-01,7823.392
2023-01-01,12296.964
2024-01-01,15590.486
