ds,y
2004-01-01,412.467
2007-01-01,134.869
2009-01-01,1896.478
2010-01-01,1861.141
2011-01-01,2732.087
2012-01-01,2173.909
2013-01-01,2063.953
2014-01-01,788.415
2015-01-01,2339.48
2016-01-01,1888.0
2017-01-01,2055.7960000000003
2018-01-01,383.16999999999996
2019-01-01,3266.8160000000003
2020-01-01,912.383
2021-01-01,1336.952
2022-01-01,1798.043
2023-01-01,2151.053
2024-01-01,3102.547
