ds,y
2004-01-01,978.77
2005-01-01,1237.235
2007-01-01,555.129
2008-01-01,4994.327
2009-01-01,5120.982
2010-01-01,5511.063
2011-01-01,7994.064
2012-01-01,7896.305
2013-01-01,7765.593999999999
2014-01-01,3856.727
2015-01-01,8137.839000000001
2016-01-01,7056.192
2017-01-01,7977.954
2018-01-01,1862.2359999999999
2019-01-01,13394.403
2020-01-01,7486.01
2021-01-01,10174.838
2022-01-01,12457.901
2023-01-01,13583.485
2024-01-01,19449.209
