ds,y
2004-01-01,1339.519
2005-01-01,1534.037
2007-01-01,1007.467
2008-01-01,7878.531
2009-01-01,8823.944
2010-01-01,9936.018
2011-01-01,14111.351999999999
2012-01-01,15757.066
2013-01-01,13731.733
2014-01-01,7030.431
2015-01-01,13666.783000000001
2016-01-01,12733.238
2017-01-01,14575.599
2018-01-01,3398.697
2019-01-01,24998.383
2020-01-01,15148.373
2021-01-01,18585.972999999998
2022-01-01,23838.931
2023-01-01,28027.784
2024-01-01,38921.278
